,SYSTEMSTOP,OBJECTID,the_geom,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAM,Longitude,Latitude
9073,11699,10547,POINT (-87.78581799900002 41.93290700099999),NARRAGANSETT,GEORGE,SB,NS,86,,CHICAGO,1,Narragansett & George,-87.785818,41.932907
9074,15569,10548,POINT (-87.70667636500002 41.89675904699999),KEDZIE,830 NORTH,SB,MB,94,,CHICAGO,1,830 N Kedzie,-87.70667637,41.89675905
9075,6746,10549,POINT (-87.712873 41.858942001),16TH STREET,ST. LOUIS,EB,NS,18,,CHICAGO,1,16th Street & St. Louis,-87.712873,41.858942
9076,557,10550,POINT (-87.66414584299997 41.896044140000015),CHICAGO,BISHOP,EB,NS,66,N66,CHICAGO,1,Chicago & Bishop,-87.66414584,41.89604414
9077,12437,10551,POINT (-87.67705626700001 41.677206445000024),119TH STREET,BELL,EB,NS,119,,BLUE ISLAND,1,119th Street & Bell,-87.67705627,41.67720645
9078,3509,10552,POINT (-87.63410499899999 41.72149000100001),95TH STREET,EGGLESTON (east leg),EB,NS,"N9,95,108,112",N9,CHICAGO,1,95th Street & Eggleston,-87.634105,41.72149
9079,889,10553,POINT (-87.69892567300002 41.910095447),NORTH AVENUE,FRANCISCO,EB,MT,72,,CHICAGO,1,North Ave & Francisco,-87.69892567,41.91009545
9080,6771,10554,POINT (-87.65003599900001 41.857984999999985),18TH STREET,SANGAMON,EB,NS,18,,CHICAGO,1,18th Street & Sangamon,-87.650036,41.857985
9081,15992,10555,POINT (-87.68886550399998 41.87745392900001),JACKSON,CAMPBELL,EB,NS,126,,CHICAGO,1,Jackson & Campbell,-87.6888655,41.87745393
9082,14325,10556,POINT (-87.70363063500002 42.051859062999995),EMERSON,HARTREY,EB,NS,205,,EVANSTON,1,Emerson & Hartrey,-87.70363064,42.05185906
9083,11450,10557,POINT (-87.701915913 41.990345585),PETERSON,FRANCISCO,EB,NT,84,,CHICAGO,1,Peterson & Francisco,-87.70191591,41.99034559
9084,10192,10558,POINT (-87.59447541100002 41.773195187),67TH STREET,KIMBARK,EB,MT,"N5,67",N5,CHICAGO,1,67th Street & Kimbark,-87.59447541,41.77319519
9085,7665,10559,POINT (-87.668053999 41.830422),35TH STREET,PAULINA,EB,NS,35,,CHICAGO,1,35th Street & Paulina,-87.668054,41.830422
9086,10557,10560,POINT (-87.598268298 41.794957539999984),55TH STREET,UNIVERSITY,EB,NS,55,N55,CHICAGO,6,55th Street & University,-87.5982683,41.79495754
9087,11323,10561,POINT (-87.75007000099998 41.96062899999998),MONTROSE,LAMON,EB,NS,78,,CHICAGO,1,Montrose & Lamon,-87.75007,41.960629
9088,2255,10562,POINT (-87.614678906 41.73824682600002),KING DRIVE,86TH STREET,SB,FS,3,,CHICAGO,1,King Drive & 86th Street,-87.61467891,41.73824683
9089,2152,10563,POINT (-87.61631577100002 41.80407821799997),KING DRIVE,50TH STREET,NB,FS,3,,CHICAGO,1,King Drive & 50th Street,-87.61631577,41.80407822
9090,10284,10564,POINT (-87.74479613800003 41.87036116799999),CICERO,POLK,NB,NS,54,,CHICAGO,1,Cicero & Polk,-87.74479614,41.87036117
9091,14989,10565,POINT (-87.676933067 42.06126981),SHERIDAN,LINCOLN,NB,NS,201,,EVANSTON,1,Sheridan & Lincoln,-87.67693307,42.06126981
9092,9550,10566,POINT (-87.78804100000002 41.97029300000003),NAGLE,STRONG,SB,NS,86,,CHICAGO,1,Nagle & Strong,-87.788041,41.970293
9093,14733,10567,POINT (-87.69939 42.02647999999999),DODGE,OAKTON,NB,NS,93,,EVANSTON,2,Dodge & Oakton,-87.69939,42.02648
9094,14321,10568,POINT (-87.68026321299999 42.04389702999998),CHICAGO AVENUE,LAKE,NB,NS,205,,EVANSTON,1,Chicago Avenue & Lake,-87.68026321,42.04389703
9095,5918,10569,POINT (-87.64636399900002 41.85080900000003),HALSTED,2301 SOUTH,NB,MB,"8,N62",N62,CHICAGO,1,2300 S Halsted,-87.646364,41.850809
9096,8949,10570,POINT (-87.678628 41.952245000000005),DAMEN,BYRON,NB,NS,50,,CHICAGO,1,Damen & Byron,-87.678628,41.952245
9097,1145,10571,POINT (-87.63772817099999 41.926631285999974),STOCKTON,ARLINGTON,NB,MB,"134,143,151,156",,CHICAGO,1,Stockton & Arlington,-87.63772817,41.92663129
9098,7202,10572,POINT (-87.585773001 41.73901999999998),STONY ISLAND,86TH STREET,SB,NS,28,,CHICAGO,1,Stony Island & 86th Street,-87.585773,41.73902
9099,11765,10573,POINT (-87.807237929 41.970993002),HARLEM,ARGYLE (south leg),SB,NT,90,,HARWOOD HEIGHTS,1,Harlem & Argyle,-87.80723793,41.970993
9100,5590,10574,POINT (-87.75947278000001 41.96660217499999),MILWAUKEE,GIDDINGS,NWB,NS,56,,CHICAGO,1,Milwaukee & Giddings,-87.75947278,41.96660218
9101,9205,10575,POINT (-87.66209099999998 41.801396001),51ST STREET,LAFLIN,WB,NS,51,,CHICAGO,1,51st Street & Laflin,-87.662091,41.801396
9102,9494,10576,POINT (-87.636114201 41.736224049999976),87TH STREET,NORMAL,WB,NT,"24,87",N87,CHICAGO,1,87th Street & Normal,-87.6361142,41.73622405
9103,10600,10577,POINT (-87.65769921600003 41.79417977600002),GARFIELD,THROOP,WB,FS,55,N55,CHICAGO,1,Garfield & Throop,-87.65769922,41.79417978
9104,5274,10578,POINT (-87.56585223500002 41.713566876000016),100TH STREET,OGLESBY,WB,FS,15,,CHICAGO,1,100th Street & Oglesby,-87.56585224,41.71356688
9105,222,10579,POINT (-87.69357900099999 41.873850000000004),HARRISON,WASHTENAW,WB,NS,7,,CHICAGO,1,Harrison & Washtenaw,-87.693579,41.87385
9106,10896,10580,POINT (-87.64661480500001 41.759765558000026),74TH STREET,PEORIA,WB,NS,75,,CHICAGO,1,74th Street & Peoria,-87.64661481,41.75976556
9107,8115,10581,POINT (-87.73574810999997 41.807774053),47TH STREET,KILBOURN,WB,NT,47,,CHICAGO,1,47th Street & Kilbourn,-87.73574811,41.80777405
9108,11086,10582,POINT (-87.74891298400001 41.931559420999974),DIVERSEY,LAMON,WB,NS,76,,CHICAGO,1,Diversey & Lamon,-87.74891298,41.93155942
9109,1662,10583,POINT (-87.68856058300003 41.96611082800001),WESTERN,LELAND/BROWN STATION,WB,TERM,"11,49B",,CHICAGO,1,Western Brown Line Station,-87.68856058,41.96611083
9110,470,10584,POINT (-87.67892299900001 41.881336999999974),MADISON,HOYNE,WB,NS,20,N20,CHICAGO,1,Madison & Hoyne,-87.678923,41.881337
9111,2104,10585,POINT (-87.611537 41.72205300000002),95TH STREET,EBERHART,WB,NS,"3,N5,95,115",N5,CHICAGO,1,95th Street & Eberhart,-87.611537,41.722053
9112,3342,10586,POINT (-87.78828411 41.77397589899999),65TH STREET,NORMANDY,WB,NS,165,,CHICAGO,1,65th Street & Normandy,-87.78828411,41.7739759
9113,17098,10587,POINT (-87.59372725100002 41.73686727900002),87TH STREET,AVALON,WB,FS,87,,CHICAGO,1,87th Street & Avalon,-87.59372725,41.73686728
9114,989,10588,POINT (-87.78000389699997 41.90931091599998),NORTH AVENUE,MELVINA,WB,NS,72,,CHICAGO,1,North Ave & Melvina,-87.7800039,41.90931092
9115,5198,10589,POINT (-87.653570849 41.74146274999998),RACINE,84TH STREET,SB,NS,44,,CHICAGO,1,Racine & 84th Street,-87.65357085,41.74146275
9116,2236,10590,POINT (-87.61553488300001 41.772653803000026),KING DRIVE,MARQUETTE RD/S. CHICAGO,SB,FS,3,,CHICAGO,1,King Drive & Marquette Rd/S. Chicago,-87.61553488,41.7726538
9117,8044,10591,POINT (-87.633644006 41.817135329999985),PRINCETON,42ND PLACE,SB,FS,43,,CHICAGO,1,Princeton & 42nd Place,-87.63364401,41.81713533
9118,5142,10592,POINT (-87.64130742999998 41.82723918400001),WALLACE,37TH STREET,SB,NS,44,,CHICAGO,1,Wallace & 37th Street,-87.64130743,41.82723918
9119,7247,10593,POINT (-87.56294621699999 41.73507249599999),SOUTH CHICAGO,KINGSTON,SEB,NS,30,,CHICAGO,1,South Chicago & Kingston,-87.56294622,41.7350725
9120,4181,10594,POINT (-87.69503008999999 41.84006527399998),CALIFORNIA,2900 SOUTH,NB,MB,94,,CHICAGO,1,2900 S California,-87.69503009,41.84006527
9121,5081,10595,POINT (-87.65504399899999 41.805323999999985),RACINE,49TH STREET,NB,FS,44,,CHICAGO,1,Racine & 49th Street,-87.655044,41.805324
9122,5105,10596,POINT (-87.641237085 41.83620767399998),WALLACE,32ND STREET,NB,NS,44,,CHICAGO,1,Wallace & 32nd Street,-87.64123709,41.83620767
9123,8921,10597,POINT (-87.67700800099999 41.89766300000002),DAMEN,IOWA,NB,NS,50,,CHICAGO,1,Damen & Iowa,-87.677008,41.897663
9124,5623,10598,POINT (-87.76464399899999 41.95314100000002),IRVING PARK,LINDER,EB,NS,80,,CHICAGO,1,Irving Park & Linder,-87.764644,41.953141
9125,8149,10599,POINT (-87.69907238600001 41.808142497000006),47TH STREET,SACRAMENTO,EB,MT,47,,CHICAGO,1,47th Street & Sacramento,-87.69907239,41.8081425
9126,5300,10600,POINT (-87.575946999 41.753620001),JEFFERY,78TH STREET,NB,FS,15,,CHICAGO,1,Jeffery & 78th Street,-87.575947,41.75362
9127,11739,10601,POINT (-87.78498199900002 41.910866),NARRAGANSETT,WABANSIA,NB,NS,86,,CHICAGO,1,Narragansett & Wabansia,-87.784982,41.910866
9128,2671,10602,POINT (-87.68509799899999 41.75017700000001),79TH STREET,CAMPBELL,WB,NT,79,,CHICAGO,1,79th Street & Campbell,-87.685098,41.750177
9129,509,10603,POINT (-87.77166101300003 41.880226564),MADISON,MAYFIELD (west leg),WB,NS,20,N20,CHICAGO,1,Madison & Mayfield,-87.77166101,41.88022656
9130,2090,10604,POINT (-87.743534667 41.90245701399999),DIVISION,4659 WEST,WB,MB,70,,CHICAGO,1,4659 W Division,-87.74353467,41.90245701
9131,5688,10605,POINT (-87.68098899900002 41.95419700000002),IRVING PARK,HOYNE,WB,NS,80,,CHICAGO,1,Irving Park & Hoyne,-87.680989,41.954197
9132,15077,7656,POINT (-87.748926256 42.026219728),OAKTON,LACROSSE,EB,NS,97,,SKOKIE,1,Oakton & Lacrosse,-87.74892626,42.02621973
9133,7216,7657,POINT (-87.62190568599999 41.769149973000026),69TH STREET,MICHIGAN,EB,NS,"N5,30,67",N5,CHICAGO,1,69th Street & Michigan,-87.62190569,41.76914997
9134,12124,7658,POINT (-87.71367581599998 41.705917667999984),103RD STREET,LAWNDALE,EB,NS,103,,CHICAGO,1,103rd Street & Lawndale,-87.71367582,41.70591767
9135,12488,7659,POINT (-87.783909 41.945633999999984),ADDISON,MOBILE,EB,NS,152,,CHICAGO,1,Addison & Mobile,-87.783909,41.945634
9136,8172,7660,POINT (-87.638288762 41.80890242700002),47TH STREET,NORMAL,EB,NT,47,,CHICAGO,1,47th Street & Normal,-87.63828876,41.80890243
9137,3438,7661,POINT (-87.61326919599998 41.780191129),63RD STREET,EBERHART,EB,NS,"N4,63","N4,N63",CHICAGO,1,63rd Street & Eberhart,-87.6132692,41.78019113
9138,15924,7662,POINT (-87.67727047099999 42.06394645500001),CENTRAL,SHERIDAN,EB,NS,201,,EVANSTON,2,Central & Sheridan,-87.67727047,42.06394646
9139,3352,7663,POINT (-87.79594779899998 41.77370161099998),65TH STREET,SAYRE,EB,NS,165,,BEDFORD PARK,1,65th Street & Sayre,-87.7959478,41.77370161
9140,10379,7664,POINT (-87.75384337899999 41.759935176),73RD STREET,LOCKWOOD,EB,NS,54B,,BEDFORD PARK,1,73rd Street & Lockwood,-87.75384338,41.75993518
9141,13127,7665,POINT (-87.69913059800001 42.026478209000004),OAKTON,DODGE,EB,FS,206,,EVANSTON,2,Oakton & Dodge,-87.6991306,42.02647821
9142,12041,7666,POINT (-87.70218634399998 42.01192122200001),TOUHY,FRANCISCO,EB,NS,96,,CHICAGO,1,Touhy & Francisco,-87.70218634,42.01192122
9143,9405,7667,POINT (-87.62903780599999 41.73607821799999),87TH STREET,WENTWORTH,EB,MB,87,N87,CHICAGO,1,87th Street & Wentworth,-87.62903781,41.73607822
9144,10960,7668,POINT (-87.56283951400002 41.75896371699997),75TH STREET,KINGSTON (east leg),EB,NS,"N5,75",N5,CHICAGO,1,75th Street & Kingston,-87.56283951,41.75896372
9145,4066,7669,POINT (-87.672857916 41.91777718200001),ARMITAGE,WOOD,EB,NS,73,,CHICAGO,1,Armitage & Wood,-87.67285792,41.91777718
9146,12140,7670,POINT (-87.67808431700001 41.706375283),103RD STREET,BELL (east leg),EB,NS,103,,CHICAGO,1,103rd Street & Bell,-87.67808432,41.70637528
9147,4645,7671,POINT (-87.81372848199999 41.77697779099998),63RD STREET,ARCHER,EB,FS,"62H,63W",,SUMMIT,1,63rd Street & Archer,-87.81372848,41.77697779
9148,12474,7672,POINT (-87.81444099800001 41.94506100000001),ADDISON,OLCOTT,EB,NS,152,,CHICAGO,1,Addison & Olcott,-87.814441,41.945061
9149,3607,7673,POINT (-87.72570189100003 42.02620440499999),OAKTON,EAST PRAIRIE,EB,NS,97,,SKOKIE,1,Oakton & East Prairie,-87.72570189,42.02620441
9150,417,7674,POINT (-87.70314699900001 41.880952001000026),MADISON,ALBANY (east leg),EB,NS,20,N20,CHICAGO,1,Madison & Albany,-87.703147,41.880952
9151,10968,7675,POINT (-87.79679899899998 41.930807000000016),DIVERSEY,NEWCASTLE,EB,NS,76,,CHICAGO,1,Diversey & Newcastle,-87.796799,41.930807
9152,723,7676,POINT (-87.681789068 41.89069201000001),GRAND,LEAVITT,EB,NS,65,,CHICAGO,1,Grand & Leavitt,-87.68178907,41.89069201
9153,12046,7677,POINT (-87.69265598099997 42.00852804599998),LUNT,CAMPBELL,EB,NS,96,,CHICAGO,1,Lunt & Campbell,-87.69265598,42.00852805
9154,12049,7678,POINT (-87.68612603499997 42.00867558300001),LUNT,BELL,EB,NS,96,,CHICAGO,1,Lunt & Bell,-87.68612604,42.00867558
9155,4068,7679,POINT (-87.67133816900002 41.915997188000006),CORTLAND,HERMITAGE,EB,FS,73,,CHICAGO,1,Cortland & Hermitage,-87.67133817,41.91599719
9156,1979,7680,POINT (-87.75342299900001 41.902214000000015),DIVISION,LECLAIRE,EB,NS,70,,CHICAGO,1,Division & Leclaire,-87.753423,41.902214
9157,3384,7681,POINT (-87.730185001 41.77852100000001),63RD STREET,KILDARE,EB,NS,63,N63,CHICAGO,1,63rd Street & Kildare,-87.730185,41.778521
9158,7859,7682,POINT (-87.710053577 41.93924344300001),BELMONT,SPAULDING,EB,NS,77,N77,CHICAGO,1,Belmont & Spaulding,-87.71005358,41.93924344
9159,8772,7683,POINT (-87.674405262 41.79583580399998),DAMEN,54TH STREET,SB,NS,48,,CHICAGO,1,Damen & 54th Street,-87.67440526,41.7958358
9160,12100,7684,POINT (-87.56475302000001 41.720340421),YATES,96TH STREET,SB,NT,100,,CHICAGO,1,Yates & 96th Street,-87.56475302,41.72034042
9161,5437,7685,POINT (-87.75755317 41.964036663),MILWAUKEE,WILSON,SEB,NT,56,,CHICAGO,1,Milwaukee & Wilson,-87.75755317,41.96403666
9162,9880,7686,POINT (-87.76477136300002 41.96969426499999),GALE,HIGGINS,NEB,FS,"85,88",,CHICAGO,1,Gale & Higgins,-87.76477136,41.96969427
9163,2443,7687,POINT (-87.62627300000003 41.754737999999975),LAFAYETTE,77TH STREET,SB,NS,"29,75",,CHICAGO,1,Lafayette & 77th Street,-87.626273,41.754738
9164,6444,7688,POINT (-87.62960799899997 41.76247799999999),WENTWORTH,VINCENNES,NB,FS,24,,CHICAGO,1,Wentworth & Vincennes,-87.629608,41.762478
9165,7541,7689,POINT (-87.62095222099998 41.698169802999985),MICHIGAN,108TH STREET,SB,NS,"34,119",N34,CHICAGO,1,Michigan & 108th Street,-87.62095222,41.6981698
9166,5575,7690,POINT (-87.73306119 41.944795312999986),MILWAUKEE,TRIPP,NWB,MT,56,,CHICAGO,1,Milwaukee & Tripp,-87.73306119,41.94479531
9167,7194,7691,POINT (-87.58607977100002 41.75213327300003),STONY ISLAND,SOUTH CHICAGO/79TH STREET,SB,NS,28,,CHICAGO,1,Stony Island & South Chicago/79th Street,-87.58607977,41.75213327
9168,4900,7692,POINT (-87.65163760399997 41.975258354000005),MARINE DRIVE,WINONA,NB,NT,"136,146,148",,CHICAGO,1,Marine Drive & Winona,-87.6516376,41.97525835
9169,7813,7693,POINT (-87.80123099999997 41.788252),HARLEM,57TH STREET,NB,NS,62H,,CHICAGO,1,Harlem & 57th Street,-87.801231,41.788252
9170,10297,7694,POINT (-87.74549599900001 41.88860599999998),CICERO,HUBBARD,NB,NT,54,,CHICAGO,1,Cicero & Hubbard,-87.745496,41.888606
9171,8407,7695,POINT (-87.687647712 41.929286174000026),WESTERN,JONES,NB,NS,49,N49,CHICAGO,1,Western & Logan/Jones,-87.68764771,41.92928617
9172,11812,7696,POINT (-87.807216847 41.95498752200001),HARLEM,4100 N. Shopping Cntr Dwy,NB,NS,90,,NORRIDGE,1,4100 N. Harlem,-87.80721685,41.95498752
9173,14059,7697,POINT (-87.63257160799998 41.88401836999998),LASALLE,RANDOLPH-WASHINGTON,SB,MB,"134,135,136,156",,CHICAGO,1,LaSalle & Randolph/Washington,-87.63257161,41.88401837
9174,1785,7698,POINT (-87.67407316200001 42.009079815999996),CLARK,LUNT,SB,NS,22,N22,CHICAGO,1,Clark & Lunt,-87.67407316,42.00907982
9175,9534,7699,POINT (-87.788147729 41.99746078499999),MILWAUKEE,DEVON,SEB,NS,86,,CHICAGO,1,Milwaukee & Devon,-87.78814773,41.99746079
9176,14968,7700,POINT (-87.78775324399999 41.985762901999976),NAGLE,NORTHWEST HWY,SB,FS,86,,CHICAGO,1,Nagle & Northwest Hwy,-87.78775324,41.9857629
9177,2929,7701,POINT (-87.66467521599998 41.69023865600002),VINCENNES,MONTEREY,SWB,NS,"111,112",,CHICAGO,1,Vincennes & Monterey,-87.66467522,41.69023866
9178,11706,7702,POINT (-87.78537999999998 41.918308001000014),NARRAGANSETT,DICKENS,SB,NS,86,,CHICAGO,1,Narragansett & Dickens,-87.78538,41.918308
9179,6034,7703,POINT (-87.66727504699998 41.886986518000015),ASHLAND,FULTON (north leg),SB,NS,9,N9,CHICAGO,1,Ashland & Fulton,-87.66727505,41.88698652
9180,11528,7704,POINT (-87.76718899999997 41.956907),CENTRAL,BERTEAU,SB,NS,85,,CHICAGO,1,Central & Berteau,-87.767189,41.956907
9181,3090,7705,POINT (-87.70365103699999 41.79364013899999),KEDZIE,55TH STREET,SB,NS,"52,52A",,CHICAGO,1,Kedzie & 55th Street,-87.70365104,41.79364014
9182,11463,7706,POINT (-87.67023651 41.98973034699998),RIDGE,CLARK,SEB,NS,84,,CHICAGO,1,Ridge & Clark,-87.67023651,41.98973035
9183,14430,7707,POINT (-87.67312884400002 42.005138316),CLARK,PRATT,SB,FS,22,N22,CHICAGO,1,Clark & Pratt,-87.67312884,42.00513832
9184,1094,7708,POINT (-87.62475199900001 41.90297399999997),LAKE SHORE,ELM,SB,FS,151,,CHICAGO,1,Lake Shore & Elm,-87.624752,41.902974
9185,10237,7709,POINT (-87.74580499899997 41.89324099999999),CICERO,HURON,SB,NS,54,,CHICAGO,1,Cicero & Huron,-87.745805,41.893241
9186,4262,7710,POINT (-87.69509944100002 41.83614345799998),CALIFORNIA,3154 SOUTH,SB,MB,94,,CHICAGO,1,3154 S California,-87.69509944,41.83614346
9187,11149,7711,POINT (-87.71211399999999 41.92291499999999),KIMBALL,BELDEN,SB,NS,82,,CHICAGO,1,Kimball & Belden,-87.712114,41.922915
